YEAR,ROUTE,WATERS,MUNIT,FISHERY,DAYTYPE,MONTH,PHOURS,SDPHOURS,PARTY,INDHRS,SDINDHRS,MTRIP,TRIPS,SDTRIPS,NINTS,HOURS,USSHOURS,VPHOURS,VINDHRS,VTRIPS
2014,sup,WI,WI-1,All,Weekend,Sep,775.418695702241,95.8766862039736,2.38179979019931,1846.89208674022,224.139160602921,4.04424242424242,191.733979905395,23.4737401404142,55,222.433333333333,1190.28319444444,9192.33895745523,50238.3633157819,551.016476179693
2014,sup,WI,WI-1,All,Weekend,All,8000.14552746196,793.738401858882,2.45262080683723,19621.323378379,1987.62047392067,4.07840823689695,1961.58527120592,192.710711328063,494,2006.10833333333,15827.796875,630020.650585492,3950635.14834861,37137.4182605681
2014,sup,WI,WI-1,All,All,May,790.386627639416,182.572911801738,1.89008441031986,1493.89744302655,298.517187108755,2.94602736194939,268.288963588042,57.0730012428126,58,168.291666666667,632.408402777778,33332.8681237653,89112.5109993232,3257.32747086209
2014,sup,WI,WI-1,All,All,Jun,4846.98239013039,865.462906237422,2.33333012754799,11309.6100385858,2055.20608472628,3.38438127331905,1432.16204047157,246.572969155897,219,763.225,3657.62423611111,749026.042072925,4223872.05069593,60798.2291183551
2014,sup,WI,WI-1,All,All,Jul,6697.2693292811,647.13078188278,2.39923281699153,16068.3083590421,1473.64332512647,3.69070671124209,1814.63059876334,178.862336664717,284,1093.84166666667,10860.010625,418778.248860218,2171624.6496898,31991.7354771625
2014,sup,WI,WI-1,All,All,Aug,4809.24544611469,643.238060557529,2.25926391037994,10865.354672566,1374.88291019117,4.18793768294591,1148.35649673081,149.691613662172,261,1091.1,5730.77611111111,413755.202549811,1890303.01673575,22407.5792007848
2014,sup,WI,WI-1,All,All,Sep,1373.75402758023,135.439587749243,2.3243707444161,3193.11367173128,315.709596769343,3.45943829750599,397.103202728204,39.9291410746795,81,298.183333333333,1474.705,18343.8819296849,99672.5494922612,1594.33630696166
2014,sup,WI,WI-1,All,All,All,18517.6378207458,1277.98131580098,2.31834560112498,42930.2841849517,2911.1140097243,3.65922076604644,5060.54130228196,346.481179249503,903,3414.64166666667,22355.524375,1633236.2435364,8474584.77761306,120049.207574126
2014,sup,Non-WI,MN,Cold-Open,Weekday,Jun,431.310452457984,119.959359512643,2.25161290322581,971.144180050558,270.102041741371,3.47135416666667,124.248472426006,34.5569347733346,16,55.5416666666667,241.526736111111,14390.2479346836,72955.1129528573,1194.1817409285
2014,sup,Non-WI,MN,Cold-Open,Weekday,Jul,157.158082639478,33.5703852567848,1.75751879699248,276.20828433818,59.0005831110786,4.43333333333333,35.4491915728145,7.57226735115447,4,17.7333333333333,110.784444444444,1126.97076628896,3481.06880744729,57.33923283736
2014,sup,Non-WI,MN,Cold-Open,Weekday,Aug,128.686569053503,32.6902923255849,2.67264923917284,343.934060872609,87.3696849123125,2.66979166666667,48.2009778741174,12.2445105862511,8,21.3583333333333,62.109375,1068.6552123322,7633.46184167676,149.928039496815
2014,sup,Non-WI,MN,Cold-Open,Weekday,Sep,75.8286361191912,20.0997884102816,2.66145833333333,201.814755504723,53.4947493627808,3.2,23.6964487872473,6.28118387821301,3,9.6,36.08375,404.001494138092,2861.68820938673,39.453270911923
2014,sup,Non-WI,MN,Cold-Open,Weekday,All,792.983740270156,130.345216281392,2.26120813039015,1793.10128076607,294.841197615544,3.42400928279471,231.595090660185,37.9592186981581,31,104.233333333333,450.504305555556,16989.8754074428,86931.3318113681,1440.9022841746
2014,sup,Non-WI,MN,Cold-Open,Weekend,May,16.6855760167704,4.41965949454396,3,50.0567280503113,13.2589784836319,4.54166666666667,3.67388829727055,0.973136035495918,1,4.54166666666667,20.6267361111111,19.5333900477126,175.800510429413,0.946993743580713
2014,sup,Non-WI,MN,Cold-Open,Weekend,Jun,602.074581059629,284.632471731575,2.92638851979803,1761.90414207511,832.945197637021,5.4536231884058,110.399006359592,52.1914444578228,23,125.433333333333,893.695694444444,81015.6439640261,693797.702266576,2723.946874594
2014,sup,Non-WI,MN,Cold-Open,Weekend,Jul,103.847239928734,20.5045138235823,2.18165402672445,226.558749154742,44.7337551492454,3.84583333333333,27.0025325925202,5.3316178956227,6,23.075,101.985347222222,420.435087141477,2001.10884975264,28.4261493849242
2014,sup,Non-WI,MN,Cold-Open,Weekend,Aug,99.8624348288969,25.9946192723131,2.84288747346072,283.897665044359,73.8997775066395,3.48888888888889,28.6229908745246,7.45068705257381,9,31.4,149.917916666667,675.720231112511,5461.17711553083,55.5127375553911
2014,sup,Non-WI,MN,Cold-Open,Weekend,Sep,81.5450426658246,17.0841469495971,2.45956537228358,200.565363222249,42.019576252233,4.67833333333333,17.4303618095813,3.65175923397158,5,23.3916666666667,150.115625,291.868076995427,1765.64478841723,13.3353455028967
2014,sup,Non-WI,MN,Cold-Open,Weekend,All,904.014874499855,287.094410863958,2.79086408721163,2522.98264754677,838.571066476006,4.83097722766733,187.128779933488,53.1240821170662,44,207.841666666667,1316.34131944444,82423.2007493233,703201.433530706,2822.16810078079
2014,sup,Non-WI,MN,Cold-Open,All,May,16.6855760167704,4.41965949454396,3,50.0567280503113,13.2589784836319,4.54166666666667,3.67388829727055,0.973136035495918,1,4.54166666666667,20.6267361111111,19.5333900477126,175.800510429413,0.946993743580713
2014,sup,Non-WI,MN,Cold-Open,All,Jun,1033.38503351761,308.878441945549,2.64475314958109,2733.04832212567,875.644228679338,4.40398950317228,234.647478785598,62.5949567898445,39,180.975,1135.22243055556,95405.8918987097,766752.815219433,3918.1286155225
2014,sup,Non-WI,MN,Cold-Open,All,Jul,261.005322568211,39.3370798793,1.92627119073991,502.767033492922,74.0417291613313,4.17931331851185,62.4517241653347,9.26096011341611,10,40.8083333333333,212.769791666667,1547.40585343043,5482.17765719993,85.7653822222841
2014,sup,Non-WI,MN,Cold-Open,All,Aug,228.5490038824,41.7657209137435,2.74703330687024,627.831725916967,114.431809201846,2.97497002049168,76.823968748642,14.333205400475,17,52.7583333333333,212.027291666667,1744.37544344471,13094.6389572076,205.440777052206
2014,sup,Non-WI,MN,Cold-Open,All,Sep,157.373678785016,26.379339854013,2.55684509527577,402.380118726972,68.024502922138,3.82654712342686,41.1268105968286,7.26557750043448,8,32.9916666666667,186.199375,695.869571133518,4627.33299780396,52.7886164148197
2014,sup,Non-WI,MN,Cold-Open,All,All,1696.99861477001,315.298392252111,2.54336325954973,4316.08392831284,888.894124933939,4.05278689357733,418.723870593674,65.2921923736322,75,312.075,1766.845625,99413.0761567661,790132.765342074,4263.07038495539
2014,sup,Non-WI,MN,Warm-Open,Weekday,Jun,254.515230235146,70.7877210747526,2.40198321891686,611.341311983582,170.030918126923,2.52115384615385,100.95188384613,28.0775095033344,13,32.775,109.447986111111,5010.90145495697,28910.5131190843,788.346539909831
2014,sup,Non-WI,MN,Warm-Open,Weekday,Jul,70.5291207334122,15.0656569174011,2.75183246073298,194.084323861159,41.4581637475707,2.65277777777778,26.5868936796109,5.67920051336585,3,7.95833333333333,24.4842361111111,226.974018352835,1718.77934132039,32.253318471015
2014,sup,Non-WI,MN,Warm-Open,Weekday,Aug,52.8704476056725,13.4306975492942,2.10826210826211,111.464761333897,28.3154307307056,2.19375,24.1004889370587,6.12225529312555,4,8.775,31.4845138888889,180.383636660616,801.76361746539,37.4820098742038
2014,sup,Non-WI,MN,Warm-Open,Weekday,Sep,14.3495162100553,3.80360579291788,1,14.3495162100553,3.80360579291788,1.81666666666667,7.89881626241575,2.09372795940434,1,1.81666666666667,3.30027777777778,14.4674170279184,14.4674170279184,4.38369676799145
2014,sup,Non-WI,MN,Warm-Open,Weekday,All,392.264314784286,73.7070317337385,2.37401129363705,931.239913388693,177.328856915331,2.45875033774797,159.538082725215,29.3677640453447,21,51.325,168.717013888889,5432.72652699834,31445.523494898,862.465565023041
2014,sup,Non-WI,MN,Warm-Open,Weekend,May,36.8613459159479,9.76379822280905,1.67358803986711,61.6907076583347,16.340575929369,2.00666666666667,18.3694414863528,4.86568017747959,5,10.0333333333333,21.9604166666667,95.3317557357291,267.014421703472,23.6748435895178
2014,sup,Non-WI,MN,Warm-Open,Weekend,Jun,273.677536779829,129.381834413197,2.8482899736919,779.512984034683,368.516981736975,2.85083333333333,95.9991359648625,45.3838647459329,20,57.0166666666667,257.066805555556,16739.6590761239,135804.76582853,2059.69517927713
2014,sup,Non-WI,MN,Warm-Open,Weekend,Jul,58.3179696963456,11.514813649574,1.38392282958199,80.7075696376436,15.9356134880278,2.59166666666667,22.5021104937668,4.44301491301891,5,12.9583333333333,38.4285416666667,132.590933384416,253.943777239815,19.7403815173085
2014,sup,Non-WI,MN,Warm-Open,Weekend,Aug,91.0105098732569,23.6904253134616,2.11240535818288,192.251088707224,50.0437813697875,2.38472222222222,38.1639878326995,9.93424940343175,12,28.6166666666667,81.3345833333333,561.2362515327,2504.38005378709,98.6893112095842
2014,sup,Non-WI,MN,Warm-Open,Weekend,Sep,17.4013112065653,3.64567296858163,2.57929883138564,44.8831816596719,9.40328002747683,2.49583333333333,6.97214472383253,1.46070369358863,2,4.99166666666667,12.7717361111111,13.2909313938468,88.4216752751447,2.13365528046348
2014,sup,Non-WI,MN,Warm-Open,Weekend,All,477.268673471945,132.446626790457,2.42849697899917,1159.04553169756,372.71775615945,2.6222570789207,182.006820501514,46.9460687478089,44,113.616666666667,411.562083333333,17542.1089481706,138918.525756535,2203.933370874
2014,sup,Non-WI,MN,Warm-Open,All,May,36.8613459159479,9.76379822280905,1.67358803986711,61.6907076583347,16.340575929369,2.00666666666667,18.3694414863528,4.86568017747959,5,10.0333333333333,21.9604166666667,95.3317557357291,267.014421703472,23.6748435895178
2014,sup,Non-WI,MN,Warm-Open,All,Jun,528.192767014975,147.480712403625,2.63323237816854,1390.85429601827,405.851301522632,2.68184834748185,196.951019810992,53.3670471282322,33,89.7916666666667,366.514791666667,21750.5605310809,164715.278947614,2848.04171918696
2014,sup,Non-WI,MN,Warm-Open,All,Jul,128.847090429758,18.9621979669355,2.13269770067962,274.791893498803,44.4153477815969,2.62476480424582,49.0890041733777,7.21066571048218,8,20.9166666666667,62.9127777777778,359.564951737251,1972.7231185602,51.9936999883234
2014,sup,Non-WI,MN,Warm-Open,All,Aug,143.880957478929,27.2326988782478,2.11088288097886,303.71585004112,57.4990753947616,2.3108032853303,62.2644767697582,11.6692468087614,16,37.3916666666667,112.819097222222,741.619888193317,3306.14367125248,136.171321083788
2014,sup,Non-WI,MN,Warm-Open,All,Sep,31.7508274166206,5.26861921396539,1.86554816643048,59.2326978697272,10.1434260633705,2.13508914763355,14.8709609862483,2.55291050537517,3,6.80833333333333,16.0720138888889,27.7583484217652,102.889092303063,6.51735204845492
2014,sup,Non-WI,MN,Warm-Open,All,All,869.532988256231,151.574521193929,2.40391735945306,2090.28544508625,412.751801027486,2.54588190320324,341.544903226729,55.3750750419089,65,164.941666666667,580.279097222222,22974.8354751689,170364.049251433,3066.39893589704
2014,sup,Non-WI,MN,Non-Fishing,Weekday,Jun,22.3258973890479,6.20944921708356,5,111.62948694524,31.0472460854178,2.875,7.76552952662537,2.15980842333341,1,2.875,8.265625,38.5572595795396,963.93148948849,4.66477242550196
2014,sup,Non-WI,MN,Non-Fishing,Weekday,All,22.3258973890479,6.20944921708356,5,111.62948694524,31.0472460854178,2.875,7.76552952662537,2.15980842333341,1,2.875,8.265625,38.5572595795396,963.93148948849,4.66477242550196
2014,sup,Non-WI,MN,Non-Fishing,Weekend,May,12.5524516823411,3.32488145461105,2,25.1049033646821,6.64976290922211,1.70833333333333,7.34777659454111,1.94627207099184,2,3.41666666666667,7.22569444444444,11.0548366872165,44.2193467488661,3.78797497432285
2014,sup,Non-WI,MN,Non-Fishing,Weekend,Aug,15.9016615969581,4.13927058476323,5,79.5083079847905,20.6963529238162,5,3.18033231939162,0.827854116952646,1,5,25,17.1335609738861,428.339024347153,0.685342438955445
2014,sup,Non-WI,MN,Non-Fishing,Weekend,All,28.4541132792992,5.30927468314672,3.67655847583838,104.613211349473,21.7384077405872,2.70268036851741,10.5281089139327,2.11502184699787,3,8.41666666666667,32.2256944444444,28.1883976611027,472.55837109602,4.4733174132783
2014,sup,Non-WI,MN,Non-Fishing,All,May,12.5524516823411,3.32488145461105,2,25.1049033646821,6.64976290922211,1.70833333333333,7.34777659454111,1.94627207099184,2,3.41666666666667,7.22569444444444,11.0548366872165,44.2193467488661,3.78797497432285
2014,sup,Non-WI,MN,Non-Fishing,All,Jun,22.3258973890479,6.20944921708356,5,111.62948694524,31.0472460854178,2.875,7.76552952662537,2.15980842333341,1,2.875,8.265625,38.5572595795396,963.93148948849,4.66477242550196
2014,sup,Non-WI,MN,Non-Fishing,All,Aug,15.9016615969581,4.13927058476323,5,79.5083079847905,20.6963529238162,5,3.18033231939162,0.827854116952646,1,5,25,17.1335609738861,428.339024347153,0.685342438955445
2014,sup,Non-WI,MN,Non-Fishing,All,All,50.7800106683471,8.16980154230458,4.25842167909397,216.242698294712,37.901053555073,2.77582892180512,18.2936384405581,3.02292736247172,4,11.2916666666667,40.4913194444444,66.7456572406423,1436.48986058451,9.13808983878025
2014,sup,Non-WI,MN,All,Weekday,Jun,708.151580082178,139.426348475531,2.39230558347802,1694.11497897938,320.670481275452,3.03972222222222,232.965885798761,44.5779435737432,30,91.1916666666667,359.240347222222,19439.7066492201,102829.55756143,1987.19305326383
2014,sup,Non-WI,MN,All,Weekday,Jul,227.68720337289,36.7959887031425,2.06552059682128,470.292608199339,72.1099726027384,3.6702380952381,62.0360852524254,9.46533418894309,7,25.6916666666667,135.268680555556,1353.94478464179,5199.84814876768,89.5925513083749
2014,sup,Non-WI,MN,All,Weekday,Aug,181.557016659176,35.341743717491,2.50829646017699,455.398822206505,91.8434834876278,2.51111111111111,72.3014668111761,13.6897790110366,12,30.1333333333333,93.5938888888889,1249.03884899281,8435.22545914215,187.410049371019
2014,sup,Non-WI,MN,All,Weekday,Sep,90.1781523292465,20.4565126833977,2.3970802919708,216.164271714778,53.629801663018,2.85416666666667,31.595265049663,6.62094915249426,4,11.4166666666667,39.3840277777778,418.46891116601,2876.15562641465,43.8369676799145
2014,sup,Non-WI,MN,All,Weekday,All,1207.57395244349,149.870474724079,2.34848613234949,2835.9706811,345.457358867566,3.02726968934219,398.898702912026,48.0419881106428,53,158.433333333333,627.486944444444,22461.1591940207,119340.786795755,2308.03262162314
2014,sup,Non-WI,MN,All,Weekend,May,66.0993736150594,11.2214073302175,2.07040296433534,136.852339073328,22.0688531392493,2.24895833333333,29.3911063781644,5.33008558162262,8,17.9916666666667,49.8128472222222,125.919982470658,487.034278881752,28.4098123074214
2014,sup,Non-WI,MN,All,Weekend,Jun,875.752117839458,312.658444696685,2.90198227824975,2541.41712610979,910.825157807527,4.24302325581395,206.398142324454,69.1638782448695,43,182.45,1150.7625,97755.30304015,829602.468095106,4783.64205387113
2014,sup,Non-WI,MN,All,Weekend,Jul,162.165209625079,23.5165052787589,1.89477335800185,307.266318792386,47.4873944009614,3.27575757575758,49.504643086287,6.94021115689088,11,36.0333333333333,140.413888888889,553.026020525893,2255.05262699246,48.1665309022327
2014,sup,Non-WI,MN,All,Weekend,Aug,206.774606299112,35.4131337729252,2.6872596770059,555.657061736373,91.6182088542724,2.95530303030303,69.9673110266157,12.4453762982053,22,65.0166666666667,256.2525,1254.0900436191,8393.89619366507,154.887391203931
2014,sup,Non-WI,MN,All,Weekend,Sep,98.9463538723899,17.4688010003341,2.48062243100411,245.448544881921,43.0588720671173,4.0547619047619,24.4025065334138,3.93306506218245,7,28.3833333333333,162.887361111111,305.159008389273,1854.06646369237,15.4690007833602
2014,sup,Non-WI,MN,All,Weekend,All,1409.7376612511,316.217485435507,2.68606102729303,3786.6413905938,917.928383730636,3.71312197225429,379.663709348935,70.9265450241873,91,329.875,1760.12909722222,99993.498095155,842592.517658337,5030.57478906807
2014,sup,Non-WI,MN,All,All,May,66.0993736150594,11.2214073302175,2.07040296433534,136.852339073328,22.0688531392493,2.24895833333333,29.3911063781644,5.33008558162262,8,17.9916666666667,49.8128472222222,125.919982470658,487.034278881752,28.4098123074214
2014,sup,Non-WI,MN,All,All,Jun,1583.90369792164,342.337566868391,2.67410961325928,4235.53210508917,965.625199369059,3.6049917529376,439.364028123215,82.2850843539396,73,273.641666666667,1510.00284722222,117195.00968937,932432.025656536,6770.83510713496
2014,sup,Non-WI,MN,All,All,Jul,389.852412997969,43.6688768480217,1.99449561184523,777.558926991725,86.341767272625,3.4951574981124,111.540728338712,11.7370815031083,18,61.725,275.682569444444,1906.97080516768,7454.90077576014,137.759082210608
2014,sup,Non-WI,MN,All,All,Aug,388.331622958288,50.0312791422717,2.6035888507887,1011.05588394288,129.727104541831,2.72956321731424,142.268777837792,18.5012821332725,34,95.15,349.846388888889,2503.12889261191,16829.1216528072,342.29744057495
2014,sup,Non-WI,MN,All,All,Sep,189.124506201636,26.9003330751737,2.44078795428313,461.612816596699,68.7766100509979,3.37735772076316,55.9977715830769,7.70103684339159,11,39.8,202.271388888889,723.627919555283,4730.22209010702,59.3059684632747
2014,sup,Non-WI,MN,All,All,All,2617.31161369459,349.935218703656,2.53031088734037,6622.6120716938,980.781986199834,3.36172357215893,778.562412260961,85.6656723004683,144,488.308333333333,2387.61604166667,122454.657289176,961933.304454092,7338.60741069121
2014,wsh,WI,WI-2,Cold-Open,Weekday,May,989.209272658894,236.406408579159,1.81247719810288,1792.91925084618,428.48122503512,4.56833333333333,216.536141406544,51.7489402216328,30,137.05,729.751388888889,55887.9900172964,183596.160207597,2677.95281406213
2014,wsh,WI,WI-2,Cold-Open,Weekday,Jun,1057.81428067701,245.539387164174,2.20028551034975,2327.49343441467,540.25675579749,4.86458333333333,217.452186177715,50.4749061408152,24,116.75,687.206944444445,60289.5906489582,291877.362184828,2547.71614992411
2014,wsh,WI,WI-2,Cold-Open,Weekday,Jul,1289.60809852277,257.79134533968,2.2709136853305,2928.58867964839,585.42189409164,4.8198717948718,267.560664143572,53.4851042332625,26,125.316666666667,721.508055555556,66456.3777320422,342718.794081843,2860.65637484296
2014,wsh,WI,WI-2,Cold-Open,Weekday,Aug,782.456080870918,266.382396075568,2.49928825622776,1955.58329393468,665.766394177477,5.2037037037037,150.365225505443,51.190923089255,9,46.8333333333333,303.842222222222,70959.5809389606,443244.89161608,2620.51060673002
2014,wsh,WI,WI-2,Cold-Open,Weekday,Sep,1491.16114733988,476.465561549687,1.88248847926267,2807.09368059143,896.940930382706,4.34,343.585517820248,109.78469160131,25,108.5,527.46,227019.431342859,804503.032595795,12052.6785099948
2014,wsh,WI,WI-2,Cold-Open,Weekday,All,5610.24888006947,693.262555371424,2.10537510758152,11811.6783394354,1437.33790066433,4.69280646040319,1195.49973505352,150.862568106055,114,534.45,2969.76861111111,480612.970680116,2065940.24068614,22759.5144555541
2014,wsh,WI,WI-2,Cold-Open,Weekend,May,955.628039886888,254.062693427477,2.45972098545562,2350.5783439996,624.923338644944,6.10326086956522,156.576633427593,41.6273691813498,46,280.75,2027.19638888889,64547.8521916242,390529.179183144,1732.83786496039
2014,wsh,WI,WI-2,Cold-Open,Weekend,Jun,577.378709276844,206.10667235259,2.85892431142919,1650.68202885318,589.243376336589,5.69259259259259,101.426318480643,36.2061168088479,27,153.7,1029.80111111111,42479.9603882577,347207.756556543,1310.88289437594
2014,wsh,WI,WI-2,Cold-Open,Weekend,Jul,1263.34214765101,388.808463713642,2.48458748866727,3138.88409395973,966.028644430858,5.36172839506173,235.622182730213,72.5155090048469,28,147.066666666667,984.804444444444,151172.021455363,933211.341860921,5258.49904623203
2014,wsh,WI,WI-2,Cold-Open,Weekend,Aug,714.962951209837,197.251901818191,2.86386554621849,2047.55776279254,564.90292554319,5.40909090909091,132.178024593415,36.4667381512623,22,119,733.119444444444,38908.3127708935,319115.315287255,1329.82299139273
2014,wsh,WI,WI-2,Cold-Open,Weekend,Sep,875.802875678712,261.558683842811,2.95139575568571,2584.84089009549,771.963189356412,5.34430894308943,163.875794794982,48.9415351223332,41,219.116666666667,1425.01027777778,68412.9450935834,595927.165721323,2395.27386013057
2014,wsh,WI,WI-2,Cold-Open,Weekend,All,4387.11472370329,604.58340359269,2.68343634965693,11772.5431197005,1608.10160083534,5.55556748895468,789.678954026847,109.669123535714,164,919.633333333333,6199.93166666667,365521.091899721,2585990.75860919,12027.3166570917
2014,wsh,WI,WI-2,Cold-Open,All,May,1944.83731254578,347.038675379158,2.13051115798574,4143.49759484579,757.710590786971,5.21246508756055,373.112774834137,66.4137838029314,76,417.8,2756.94777777778,120435.842208921,574125.339390741,4410.79067902252
2014,wsh,WI,WI-2,Cold-Open,All,Jun,1635.19298995385,320.576903468132,2.43284767468341,3978.17546326785,799.427994719582,5.12794988080422,318.878504658358,62.1176226549282,51,270.45,1717.00805555556,102769.551037216,639085.118741372,3858.59904430004
2014,wsh,WI,WI-2,Cold-Open,All,Jul,2552.95024617378,466.506590722366,2.3766513987892,6067.47277360813,1129.57077509236,5.0736034863568,503.182846873785,90.1063561635637,54,272.383333333333,1706.3125,217628.399187405,1275930.13594276,8119.15542107499
2014,wsh,WI,WI-2,Cold-Open,All,Aug,1497.41903208075,331.463261478333,2.67336060979846,4003.14105672722,873.132410865234,5.29978695848096,282.543250098859,62.8516793580152,31,165.833333333333,1036.96166666667,109867.893709854,762360.206903336,3950.33359812275
2014,wsh,WI,WI-2,Cold-Open,All,Sep,2366.96402301859,543.536913591379,2.27799599751017,5391.93457068691,1183.39773462565,4.66432408575209,507.46131261523,120.199635482498,66,327.616666666667,1952.47027777778,295432.376436442,1400430.19831712,14447.9523701254
2014,wsh,WI,WI-2,Cold-Open,All,All,9997.36360377276,919.855457438742,2.35904408340573,23584.2214591359,2156.83355855183,5.03600187668951,1985.17868908037,186.512281398962,278,1454.08333333333,9169.70027777778,846134.062579838,4651930.99929533,34786.8311126457
2014,wsh,WI,WI-2,Warm-Open,Weekday,May,122.22262203836,29.2094018139883,1.10728346456693,135.33508837909,32.3430876385205,4.23333333333333,28.8714855208725,6.89985869621771,4,16.9333333333333,93.4305555555556,853.189154331024,1046.07531799302,47.6080500277712
2014,wsh,WI,WI-2,Warm-Open,Weekday,Jun,594.218300423131,137.929691433408,1.67928843710292,997.863921015515,231.623735957297,5.96212121212121,99.6655853314527,23.134331981207,11,65.5833333333333,443.038611111111,19024.5997789152,53649.5550588154,535.197316216696
2014,wsh,WI,WI-2,Warm-Open,Weekday,Jul,433.928513002075,86.7418677629194,1.98498023715415,861.339522646807,172.180893243234,4.21666666666667,102.907947747528,20.5711939358702,10,42.1666666666667,199.701666666667,7524.15162299979,29646.2599980378,423.174019947183
2014,wsh,WI,WI-2,Warm-Open,Weekday,Aug,463.904566096423,157.933477530924,2.06482593037215,957.882177293935,326.105139679699,3.96666666666667,116.950730948678,39.8151624027539,7,27.7666666666667,129.636666666667,24942.9833250108,106344.562125516,1585.24715715767
2014,wsh,WI,WI-2,Warm-Open,Weekday,Sep,120.025874225207,38.3514522660578,2,240.051748450413,76.7029045321156,4.36666666666667,27.4868414256198,8.78277532810484,2,8.73333333333333,45.7405555555556,1470.83389091571,5883.33556366284,77.1371424639671
2014,wsh,WI,WI-2,Warm-Open,Weekday,All,1734.2998757852,231.982235897865,1.840784573856,3192.47245778576,443.361915441578,4.61394040966495,375.882590974151,51.6562066533469,34,161.183333333333,911.548055555556,53815.7577721725,196569.788064025,2668.36368581328
2014,wsh,WI,WI-2,Warm-Open,Weekend,May,122.311312199236,32.517611577895,2.67207792207792,326.825356947959,86.8895919759985,5.13333333333333,23.8268789998512,6.33459965803148,7,35.9333333333333,219.461111111111,1057.39506273085,7549.80119375551,40.1271528275326
2014,wsh,WI,WI-2,Warm-Open,Weekend,Jun,211.179612490869,75.3847111087925,1.77408834865105,374.651289992695,133.739137644534,5.11060606060606,41.3218334550767,14.7506401813825,11,56.2166666666667,337.955833333333,5682.85466895611,17886.1569379037,217.581385760615
2014,wsh,WI,WI-2,Warm-Open,Weekend,Jul,329.579966442953,101.432126413056,2.16072980017376,712.133255033557,219.167418235682,3.83666666666667,85.9026845637584,26.4375655290328,10,38.3666666666667,216.501666666667,10288.4762686741,48034.3572160943,698.944871101903
2014,wsh,WI,WI-2,Warm-Open,Weekend,Aug,327.841554938516,90.448561141843,2.47342700061087,810.89215390718,223.717913294638,4.1974358974359,78.1051963506545,21.5485270893823,13,54.5666666666667,284.453333333333,8180.94221262971,50049.7047289071,464.339019721841
2014,wsh,WI,WI-2,Warm-Open,Weekend,Sep,239.618387755102,71.5620739166799,2.54823463997776,610.603876053174,182.356955663132,5.45,43.9666766523123,13.1306557645284,11,59.95,359.624722222222,5121.13042325635,33254.0592787257,172.414120806543
2014,wsh,WI,WI-2,Warm-Open,Weekend,All,1230.53083382668,174.157396157175,2.30396984293195,2835.10593193456,395.947066355323,4.50540458793248,273.123270021653,39.9174967929909,52,245.033333333333,1417.99666666667,30330.7986362471,156774.079355386,1593.40655021843
2014,wsh,WI,WI-2,Warm-Open,All,May,244.533934237596,43.7102301190679,1.88996446144771,462.160445327048,92.7139499306794,4.64025660874984,52.6983645207237,9.36670715114462,11,52.8666666666667,312.891666666667,1910.58421706187,8595.87651174853,87.7352028553038
2014,wsh,WI,WI-2,Warm-Open,All,Jun,805.397912914,157.186050423921,1.70414547765878,1372.51521100821,267.461608453847,5.71255165777212,140.987418786529,27.4368128975891,22,121.8,780.994444444445,24707.4544478713,71535.7119967192,752.778701977311
2014,wsh,WI,WI-2,Warm-Open,All,Jul,763.508479445028,133.46395727564,2.06084519038227,1573.47277768036,278.712427448315,4.04377905046288,188.810632311286,33.4980430928298,20,80.5333333333333,416.203333333333,17812.6278916739,77680.6172141321,1122.11889104909
2014,wsh,WI,WI-2,Warm-Open,All,Aug,791.74612103494,181.999795432963,2.23401704689003,1768.77433120111,395.467150158421,4.05907234913157,195.055927299333,45.2723555481655,20,82.3333333333333,414.09,33123.9255376405,156394.266854423,2049.58617687951
2014,wsh,WI,WI-2,Warm-Open,All,Sep,359.644261980309,81.1909127561211,2.36526955781144,850.655624503587,197.831733658654,5.03326178548768,71.4535180779321,15.7971916260616,13,68.6833333333333,405.365277777778,6591.96431417206,39137.3948423885,249.55126327051
2014,wsh,WI,WI-2,Warm-Open,All,All,2964.83070961187,290.080258563763,2.03302615902457,6027.57838972032,594.427344104737,4.56826492300513,649.005860995804,65.2822352254556,86,406.216666666667,2329.54472222222,84146.5564084197,353343.867419411,4261.77023603172
2014,wsh,WI,WI-2,Bad R.,Weekday,Jul,185.920358930534,37.1652903774722,1.74354243542435,324.160035404713,64.7992608979911,6.02222222222222,30.8723843242583,6.17135818076106,3,18.0666666666667,113.563888888889,1381.25880884183,4198.94421292592,38.0856617952465
2014,wsh,WI,WI-2,Bad R.,Weekday,All,185.920358930534,37.1652903774722,1.74354243542435,324.160035404713,64.7992608979911,6.02222222222222,30.8723843242583,6.17135818076106,3,18.0666666666667,113.563888888889,1381.25880884183,4198.94421292592,38.0856617952465
2014,wsh,WI,WI-2,Bad R.,All,Jul,185.920358930534,37.1652903774722,1.74354243542435,324.160035404713,64.7992608979911,6.02222222222222,30.8723843242583,6.17135818076106,3,18.0666666666667,113.563888888889,1381.25880884183,4198.94421292592,38.0856617952465
2014,wsh,WI,WI-2,Bad R.,All,All,185.920358930534,37.1652903774722,1.74354243542435,324.160035404713,64.7992608979911,6.02222222222222,30.8723843242583,6.17135818076106,3,18.0666666666667,113.563888888889,1381.25880884183,4198.94421292592,38.0856617952465
2014,wsh,WI,WI-2,Non-Fishing,Weekday,May,56.5399924783753,13.512223280093,2.46170212765957,139.184619781873,33.2630687980162,3.91666666666667,14.4357427604363,3.44992934810886,2,7.83333333333333,30.8605555555556,182.580177971088,1106.43174586156,11.9020125069428
